term_id,name,slug,main_category,original_path,new_path,confidence,reason,count
1090,FTP Cat.7a 1200 MHz 50% LS0H-3,ftp-cat-7a-1200-mhz-50-ls0h-3,"Cabluri, conductori si conectica",Cabluri de Cupru pentru instalații > Cabluri de date S > FTP Cat.7a 1200 MHz 50% LS0H-3,"Cabluri, conductori si conectica > Cabluri de Cupru pentru instalații > Cabluri de date S > FTP Cat.7a 1200 MHz 50% LS0H-3",high,keyword in root: cablu,3
1098,FTP Cat.7a 1200 MHz LS0H-3,ftp-cat-7a-1200-mhz-ls0h-3,"Cabluri, conductori si conectica",Cabluri de Cupru pentru instalații > Cabluri de date S > FTP Cat.7a 1200 MHz LS0H-3,"Cabluri, conductori si conectica > Cabluri de Cupru pentru instalații > Cabluri de date S > FTP Cat.7a 1200 MHz LS0H-3",high,keyword in root: cablu,8
1529,FTP Cat.7a 1500 MHz 55% LS0H-3 B2ca,ftp-cat-7a-1500-mhz-55-ls0h-3-b2ca,"Cabluri, conductori si conectica",Cabluri de Cupru pentru instalații > Cabluri de date S > FTP Cat.7a 1500 MHz 55% LS0H-3 B2ca,"Cabluri, conductori si conectica > Cabluri de Cupru pentru instalații > Cabluri de date S > FTP Cat.7a 1500 MHz 55% LS0H-3 B2ca",high,keyword in root: cablu,0
1117,FTP Cat.7a 1500 MHz LS0H-3,ftp-cat-7a-1500-mhz-ls0h-3,"Cabluri, conductori si conectica",Cabluri de Cupru pentru instalații > Cabluri de date S > FTP Cat.7a 1500 MHz LS0H-3,"Cabluri, conductori si conectica > Cabluri de Cupru pentru instalații > Cabluri de date S > FTP Cat.7a 1500 MHz LS0H-3",high,keyword in root: cablu,5
1984,Cabluri de date SF,cabluri-de-date-sf,"Cabluri, conductori si conectica",Cabluri de Cupru pentru instalații > Cabluri de date SF,"Cabluri, conductori si conectica > Cabluri de Cupru pentru instalații > Cabluri de date SF",high,keyword in root: cablu,2
1985,UTP Cat.5e,utp-cat-5e-cabluri-de-date-sf,"Cabluri, conductori si conectica",Cabluri de Cupru pentru instalații > Cabluri de date SF > UTP Cat.5e,"Cabluri, conductori si conectica > Cabluri de Cupru pentru instalații > Cabluri de date SF > UTP Cat.5e",high,keyword in root: cablu,2
136,Cabluri de date U,cabluri-de-date-u,"Cabluri, conductori si conectica",Cabluri de Cupru pentru instalații > Cabluri de date U,"Cabluri, conductori si conectica > Cabluri de Cupru pentru instalații > Cabluri de date U",high,keyword in root: cablu,19
1664,FTP Cat.6 300 MHz,ftp-cat-6-300-mhz,"Cabluri, conductori si conectica",Cabluri de Cupru pentru instalații > Cabluri de date U > FTP Cat.6 300 MHz,"Cabluri, conductori si conectica > Cabluri de Cupru pentru instalații > Cabluri de date U > FTP Cat.6 300 MHz",high,keyword in root: cablu,4
137,UTP Cat.5e,utp-cat-5e,"Cabluri, conductori si conectica",Cabluri de Cupru pentru instalații > Cabluri de date U > UTP Cat.5e,"Cabluri, conductori si conectica > Cabluri de Cupru pentru instalații > Cabluri de date U > UTP Cat.5e",high,keyword in root: cablu,4
831,"UTP Cat.6 300 MHz, LS0H",utp-cat-6-300-mhz-ls0h,"Cabluri, conductori si conectica","Cabluri de Cupru pentru instalații > Cabluri de date U > UTP Cat.6 300 MHz, LS0H","Cabluri, conductori si conectica > Cabluri de Cupru pentru instalații > Cabluri de date U > UTP Cat.6 300 MHz, LS0H",high,keyword in root: cablu,2
2080,UTP Cat.6 300 MHz AWG23,utp-cat-6-300-mhz-awg23,"Cabluri, conductori si conectica",Cabluri de Cupru pentru instalații > Cabluri de date U > UTP Cat.6 300 MHz AWG23,"Cabluri, conductori si conectica > Cabluri de Cupru pentru instalații > Cabluri de date U > UTP Cat.6 300 MHz AWG23",high,keyword in root: cablu,3
2078,UTP Cat.6 300 MHz AWG24,utp-cat-6-300-mhz-awg24,"Cabluri, conductori si conectica",Cabluri de Cupru pentru instalații > Cabluri de date U > UTP Cat.6 300 MHz AWG24,"Cabluri, conductori si conectica > Cabluri de Cupru pentru instalații > Cabluri de date U > UTP Cat.6 300 MHz AWG24",high,keyword in root: cablu,4
883,"UTP Cat.6a 500 MHz, LS0H",utp-cat-6a-500-mhz-ls0h,"Cabluri, conductori si conectica","Cabluri de Cupru pentru instalații > Cabluri de date U > UTP Cat.6a 500 MHz, LS0H","Cabluri, conductori si conectica > Cabluri de Cupru pentru instalații > Cabluri de date U > UTP Cat.6a 500 MHz, LS0H",high,keyword in root: cablu,2
73,"Cabluri de energie 0,6",cabluri-de-energie-06,"Cabluri, conductori si conectica","Cabluri de energie 0,6","Cabluri, conductori si conectica > Cabluri de energie 0,6",high,keyword in root: cablu,479
74,1 kV cu izolație din PVC sau PE,1-kv-cu-izolatie-din-pvc-sau-pe,"Cabluri, conductori si conectica","Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE","Cabluri, conductori si conectica > Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE",high,keyword in root: cablu,479
368,Cabluri armate de energie CYAbY 0.6,cabluri-armate-de-energie-cyaby-0-6,"Cabluri, conductori si conectica","Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE > Cabluri armate de energie CYAbY 0.6","Cabluri, conductori si conectica > Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE > Cabluri armate de energie CYAbY 0.6",high,keyword in root: cablu,29
369,1 kV,1-kv,"Cabluri, conductori si conectica","Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE > Cabluri armate de energie CYAbY 0.6 > 1 kV","Cabluri, conductori si conectica > Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE > Cabluri armate de energie CYAbY 0.6 > 1 kV",high,keyword in root: cablu,29
108,Cu-Seile - Funie de cupru,cu-seile-funie-de-cupru,"Cabluri, conductori si conectica","Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE > Cu-Seile - Funie de cupru","Cabluri, conductori si conectica > Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE > Cu-Seile - Funie de cupru",high,keyword in root: cablu,36
800,E-A2Y - Cablu aerian de aluminiu cu izolație din polietilenă (PE),e-a2y-cablu-aerian-de-aluminiu-cu-izolatie-din-polietilena-pe,"Cabluri, conductori si conectica","Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE > E-A2Y - Cablu aerian de aluminiu cu izolație din polietilenă (PE)","Cabluri, conductori si conectica > Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE > E-A2Y - Cablu aerian de aluminiu cu izolație din polietilenă (PE)",high,keyword in root: cablu,9
934,E-AY2Y - Cablu de energie din aluminiu cu izolație din PVC și manta din polietilenă (PE),e-ay2y-cablu-de-energie-din-aluminiu-cu-izolatie-din-pvc-si-manta-din-polietilena-pe,"Cabluri, conductori si conectica","Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE > E-AY2Y - Cablu de energie din aluminiu cu izolație din PVC și manta din polietilenă (PE)","Cabluri, conductori si conectica > Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE > E-AY2Y - Cablu de energie din aluminiu cu izolație din PVC și manta din polietilenă (PE)",high,keyword in root: cablu,18
473,"E-AYY - Cablu de energie din aluminiu, cu izolație din PVC",e-ayy-cablu-de-energie-din-aluminiu-cu-izolatie-din-pvc,"Cabluri, conductori si conectica","Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE > E-AYY - Cablu de energie din aluminiu, cu izolație din PVC","Cabluri, conductori si conectica > Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE > E-AYY - Cablu de energie din aluminiu, cu izolație din PVC",high,keyword in root: cablu,46
652,E-Y2Y - Cablu de energie cu izolație din PVC și manta din polietilenă (PE),e-y2y-cablu-de-energie-cu-izolatie-din-pvc-si-manta-din-polietilena-pe,"Cabluri, conductori si conectica","Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE > E-Y2Y - Cablu de energie cu izolație din PVC și manta din polietilenă (PE)","Cabluri, conductori si conectica > Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE > E-Y2Y - Cablu de energie cu izolație din PVC și manta din polietilenă (PE)",high,keyword in root: cablu,12
1934,"NYCWY - Cablu de energie cu conductoare concentrice și izolație din PVC, ecranat",nycwy-cablu-de-energie-cu-conductoare-concentrice-si-izolatie-din-pvc-ecranat,"Cabluri, conductori si conectica","Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE > NYCWY - Cablu de energie cu conductoare concentrice și izolație din PVC, ecranat","Cabluri, conductori si conectica > Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE > NYCWY - Cablu de energie cu conductoare concentrice și izolație din PVC, ecranat",high,keyword in root: cablu,1
115,NYCY - Cablu de energie cu conductoare concentrice și izolație din PVC,nycy-cablu-de-energie-cu-conductoare-concentrice-si-izolatie-din-pvc,"Cabluri, conductori si conectica","Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE > NYCY - Cablu de energie cu conductoare concentrice și izolație din PVC","Cabluri, conductori si conectica > Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE > NYCY - Cablu de energie cu conductoare concentrice și izolație din PVC",high,keyword in root: cablu,53
75,NYY,nyy,"Cabluri, conductori si conectica","Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE > NYY","Cabluri, conductori si conectica > Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE > NYY",high,keyword in root: cablu,245
76,"E-YY - Cablu de energie cu izolație din PVC, 0.6",e-yy-cablu-de-energie-cu-izolatie-din-pvc-0-6,"Cabluri, conductori si conectica","Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE > NYY > E-YY - Cablu de energie cu izolație din PVC, 0.6","Cabluri, conductori si conectica > Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE > NYY > E-YY - Cablu de energie cu izolație din PVC, 0.6",high,keyword in root: cablu,245
77,1kV,1kv,"Cabluri, conductori si conectica","Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE > NYY > E-YY - Cablu de energie cu izolație din PVC, 0.6 > 1kV","Cabluri, conductori si conectica > Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE > NYY > E-YY - Cablu de energie cu izolație din PVC, 0.6 > 1kV",high,keyword in root: cablu,245
893,"RV-K - Cablu de energie flexibil cu izolație din PVC, 0.6",rv-k-cablu-de-energie-flexibil-cu-izolatie-din-pvc-0-6,"Cabluri, conductori si conectica","Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE > RV-K - Cablu de energie flexibil cu izolație din PVC, 0.6","Cabluri, conductori si conectica > Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE > RV-K - Cablu de energie flexibil cu izolație din PVC, 0.6",high,keyword in root: cablu,30
894,1kV,1kv-rv-k-cablu-de-energie-flexibil-cu-izolatie-din-pvc-0-6,"Cabluri, conductori si conectica","Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE > RV-K - Cablu de energie flexibil cu izolație din PVC, 0.6 > 1kV","Cabluri, conductori si conectica > Cabluri de energie 0,6 > 1 kV cu izolație din PVC sau PE > RV-K - Cablu de energie flexibil cu izolație din PVC, 0.6 > 1kV",high,keyword in root: cablu,30
42,Cabluri de semnalizare incendiu,cabluri-de-semnalizare-incendiu,"Automatizari, control si masurare",Cabluri de semnalizare incendiu,"Automatizari, control si masurare > Cabluri de semnalizare incendiu",high,keyword in root: semnalizare,42
43,"JB-Y(ST)Y BMK - Cablu pentru instalații de semnalizare incendiu, roșu, cu izolație din PVC",jb-ysty-bmk-cablu-pentru-instalatii-de-semnalizare-incendiu-rosu-cu-izolatie-din-pvc,"Automatizari, control si masurare","Cabluri de semnalizare incendiu > JB-Y(ST)Y BMK - Cablu pentru instalații de semnalizare incendiu, roșu, cu izolație din PVC","Automatizari, control si masurare > Cabluri de semnalizare incendiu > JB-Y(ST)Y BMK - Cablu pentru instalații de semnalizare incendiu, roșu, cu izolație din PVC",high,keyword in root: semnalizare,34
1061,"JB-YY - Cablu pentru instalații de semnalizare incendiu, roșu, cu izolație din PVC",jb-yy-cablu-pentru-instalatii-de-semnalizare-incendiu-rosu-cu-izolatie-din-pvc,"Automatizari, control si masurare","Cabluri de semnalizare incendiu > JB-YY - Cablu pentru instalații de semnalizare incendiu, roșu, cu izolație din PVC","Automatizari, control si masurare > Cabluri de semnalizare incendiu > JB-YY - Cablu pentru instalații de semnalizare incendiu, roșu, cu izolație din PVC",high,keyword in root: semnalizare,8
113,Cabluri de telefonie,cabluri-de-telefonie,"Retelistica, date si telecomunicatii",Cabluri de telefonie,"Retelistica, date si telecomunicatii > Cabluri de telefonie",high,keyword in root: telefonie,61
234,"F-2YA2Y - Cablu cu izolație din polietilenă, pentru rețele locale de telefonie",f-2ya2y-cablu-cu-izolatie-din-polietilena-pentru-retele-locale-de-telefonie,"Retelistica, date si telecomunicatii","Cabluri de telefonie > F-2YA2Y - Cablu cu izolație din polietilenă, pentru rețele locale de telefonie","Retelistica, date si telecomunicatii > Cabluri de telefonie > F-2YA2Y - Cablu cu izolație din polietilenă, pentru rețele locale de telefonie",high,keyword in root: telefonie,32
3349,"F-vYAY - Cablu pentru instalații de telecomunicații, cu izolație din PVC",f-vyay-cablu-pentru-instalatii-de-telecomunicatii-cu-izolatie-din-pvc,"Retelistica, date si telecomunicatii","Cabluri de telefonie > F-vYAY - Cablu pentru instalații de telecomunicații, cu izolație din PVC","Retelistica, date si telecomunicatii > Cabluri de telefonie > F-vYAY - Cablu pentru instalații de telecomunicații, cu izolație din PVC",high,keyword in root: telefonie,1
114,"F-vYDvY - Cablu modem telefon, BTX",f-vydvy-cablu-modem-telefon-btx,"Retelistica, date si telecomunicatii","Cabluri de telefonie > F-vYDvY - Cablu modem telefon, BTX","Retelistica, date si telecomunicatii > Cabluri de telefonie > F-vYDvY - Cablu modem telefon, BTX",high,keyword in root: telefonie,2
1637,"J-Y(ST)Y - Cablu pentru instalații de telecomunicații, cu izolație din PVC",j-ysty-cablu-pentru-instalatii-de-telecomunicatii-cu-izolatie-din-pvc,"Retelistica, date si telecomunicatii","Cabluri de telefonie > J-Y(ST)Y - Cablu pentru instalații de telecomunicații, cu izolație din PVC","Retelistica, date si telecomunicatii > Cabluri de telefonie > J-Y(ST)Y - Cablu pentru instalații de telecomunicații, cu izolație din PVC",high,keyword in root: telefonie,1
1213,"YYSch - Cablu pentru instalații de telecomunicații, cu izolație din PVC",yysch-cablu-pentru-instalatii-de-telecomunicatii-cu-izolatie-din-pvc,"Retelistica, date si telecomunicatii","Cabluri de telefonie > YYSch - Cablu pentru instalații de telecomunicații, cu izolație din PVC","Retelistica, date si telecomunicatii > Cabluri de telefonie > YYSch - Cablu pentru instalații de telecomunicații, cu izolație din PVC",high,keyword in root: telefonie,25
1844,Cabluri fotovoltaice,cabluri-fotovoltaice,"Energie, UPS si fotovoltaice",Cabluri fotovoltaice,"Energie, UPS si fotovoltaice > Cabluri fotovoltaice",high,keyword in root: fotovolta,2
40,Cabluri pentru echipamente electronice,cabluri-pentru-echipamente-electronice,"Cabluri, conductori si conectica",Cabluri pentru echipamente electronice,"Cabluri, conductori si conectica > Cabluri pentru echipamente electronice",high,keyword in root: cablu,455
621,JE-LiYCY Bd - Cablu de comandă pentru industria electronică industrială,je-liycy-bd-cablu-de-comanda-pentru-industria-electronica-industriala,"Cabluri, conductori si conectica",Cabluri pentru echipamente electronice > JE-LiYCY Bd - Cablu de comandă pentru industria electronică industrială,"Cabluri, conductori si conectica > Cabluri pentru echipamente electronice > JE-LiYCY Bd - Cablu de comandă pentru industria electronică industrială",high,keyword in root: cablu,18
41,"LiYCY - Cablu de comandă, ecranat, pentru industria electronică",liycy-cablu-de-comanda-ecranat-pentru-industria-electronica,"Cabluri, conductori si conectica","Cabluri pentru echipamente electronice > LiYCY - Cablu de comandă, ecranat, pentru industria electronică","Cabluri, conductori si conectica > Cabluri pentru echipamente electronice > LiYCY - Cablu de comandă, ecranat, pentru industria electronică",high,keyword in root: cablu,214
957,"LiYCY TP - Cablu de comandă cu conductoare în perechi, ecranat, pentru industria electronică",liycy-tp-cablu-de-comanda-cu-conductoare-in-perechi-ecranat-pentru-industria-electronica,"Cabluri, conductori si conectica","Cabluri pentru echipamente electronice > LiYCY TP - Cablu de comandă cu conductoare în perechi, ecranat, pentru industria electronică","Cabluri, conductori si conectica > Cabluri pentru echipamente electronice > LiYCY TP - Cablu de comandă cu conductoare în perechi, ecranat, pentru industria electronică",high,keyword in root: cablu,81
231,LiYY - Cablu de comandă pentru industria electronică,liyy-cablu-de-comanda-pentru-industria-electronica,"Cabluri, conductori si conectica",Cabluri pentru echipamente electronice > LiYY - Cablu de comandă pentru industria electronică,"Cabluri, conductori si conectica > Cabluri pentru echipamente electronice > LiYY - Cablu de comandă pentru industria electronică",high,keyword in root: cablu,136
254,"RS-2YCY PiMF - Cablu pentru transmitere date, cu conductoare în perechi ecranate",rs-2ycy-pimf-cablu-pentru-transmitere-date-cu-conductoare-in-perechi-ecranate,"Cabluri, conductori si conectica","Cabluri pentru echipamente electronice > RS-2YCY PiMF - Cablu pentru transmitere date, cu conductoare în perechi ecranate","Cabluri, conductori si conectica > Cabluri pentru echipamente electronice > RS-2YCY PiMF - Cablu pentru transmitere date, cu conductoare în perechi ecranate",high,keyword in root: cablu,6
1583,Cabluri pentru echipamente fotovoltaice,cabluri-pentru-echipamente-fotovoltaice,"Energie, UPS si fotovoltaice",Cabluri pentru echipamente fotovoltaice,"Energie, UPS si fotovoltaice > Cabluri pentru echipamente fotovoltaice",high,keyword in root: fotovolta,15
1579,Cabluri pentru instalaţii,cabluri-pentru-instalatii,"Cabluri, conductori si conectica",Cabluri pentru instalaţii,"Cabluri, conductori si conectica > Cabluri pentru instalaţii",high,keyword in root: cablu,13
