term_id,parent_id,parent_slug,parent_path,path,name,slug,description,display_type,image_id,image_url,menu_order,count
1547,875,intreruptoare-automate-compacte-si-comutatoare-de-sarcina-mz-montaj-fix,"Protectie electrica si comutatie > Întreruptoare automate compacte şi comutatoare de sarcină MZ, montaj fix","Protectie electrica si comutatie > Întreruptoare automate compacte şi comutatoare de sarcină MZ, montaj fix > MZ Mărime constructivă 1 - accesorii",MZ Mărime constructivă 1 - accesorii,mz-marime-constructiva-1-accesorii,,default,,,0,3
876,875,intreruptoare-automate-compacte-si-comutatoare-de-sarcina-mz-montaj-fix,"Protectie electrica si comutatie > Întreruptoare automate compacte şi comutatoare de sarcină MZ, montaj fix","Protectie electrica si comutatie > Întreruptoare automate compacte şi comutatoare de sarcină MZ, montaj fix > MZ Mărime constructivă 2 - accesorii",MZ Mărime constructivă 2 - accesorii,mz-marime-constructiva-2-accesorii,,default,,,0,1
1072,875,intreruptoare-automate-compacte-si-comutatoare-de-sarcina-mz-montaj-fix,"Protectie electrica si comutatie > Întreruptoare automate compacte şi comutatoare de sarcină MZ, montaj fix","Protectie electrica si comutatie > Întreruptoare automate compacte şi comutatoare de sarcină MZ, montaj fix > MZ Mărime constructivă 3 - accesorii",MZ Mărime constructivă 3 - accesorii,mz-marime-constructiva-3-accesorii,,default,,,0,2
120,,protectie-electrica-si-comutatie,Protectie electrica si comutatie,Protectie electrica si comutatie > Întreruptoare automate cu protecţie diferenţială - COMBI,Întreruptoare automate cu protecţie diferenţială - COMBI,intreruptoare-automate-cu-protectie-diferentiala-combi,,default,,,0,192
1717,120,intreruptoare-automate-cu-protectie-diferentiala-combi,Protectie electrica si comutatie > Întreruptoare automate cu protecţie diferenţială - COMBI,"Protectie electrica si comutatie > Întreruptoare automate cu protecţie diferenţială - COMBI > Întreruptoare combinate, electronice, tip A, AMPARO, 1P+N, 6kA","Întreruptoare combinate, electronice, tip A, AMPARO, 1P+N, 6kA",intreruptoare-combinate-electronice-tip-a-amparo-1pn-6ka,,default,,,0,12
619,120,intreruptoare-automate-cu-protectie-diferentiala-combi,Protectie electrica si comutatie > Întreruptoare automate cu protecţie diferenţială - COMBI,"Protectie electrica si comutatie > Întreruptoare automate cu protecţie diferenţială - COMBI > Întreruptoare combinate, seria AMPARO, 1pol+N, 6kA, tip A","Întreruptoare combinate, seria AMPARO, 1pol+N, 6kA, tip A",intreruptoare-combinate-seria-amparo-1poln-6ka-tip-a,,default,,,0,12
121,120,intreruptoare-automate-cu-protectie-diferentiala-combi,Protectie electrica si comutatie > Întreruptoare automate cu protecţie diferenţială - COMBI,"Protectie electrica si comutatie > Întreruptoare automate cu protecţie diferenţială - COMBI > Întreruptoare combinate, seria AMPARO, 1pol+N, 10kA, tip A, neutrul pe partea dreaptă","Întreruptoare combinate, seria AMPARO, 1pol+N, 10kA, tip A, neutrul pe partea dreaptă",intreruptoare-combinate-seria-amparo-1poln-10ka-tip-a-neutrul-pe-partea-dreapta,,default,,,0,17
647,120,intreruptoare-automate-cu-protectie-diferentiala-combi,Protectie electrica si comutatie > Întreruptoare automate cu protecţie diferenţială - COMBI,"Protectie electrica si comutatie > Întreruptoare automate cu protecţie diferenţială - COMBI > Întreruptoare combinate, seria AMPARO, 3pol+N, 6kA, tip A","Întreruptoare combinate, seria AMPARO, 3pol+N, 6kA, tip A",intreruptoare-combinate-seria-amparo-3poln-6ka-tip-a,,default,,,0,21
458,120,intreruptoare-automate-cu-protectie-diferentiala-combi,Protectie electrica si comutatie > Întreruptoare automate cu protecţie diferenţială - COMBI,"Protectie electrica si comutatie > Întreruptoare automate cu protecţie diferenţială - COMBI > Întreruptoare combinate, seria BOLF, 1pol+N, 2UH, 6kA, tip A","Întreruptoare combinate, seria BOLF, 1pol+N, 2UH, 6kA, tip A",intreruptoare-combinate-seria-bolf-1poln-2uh-6ka-tip-a,,default,,,0,11
176,120,intreruptoare-automate-cu-protectie-diferentiala-combi,Protectie electrica si comutatie > Întreruptoare automate cu protecţie diferenţială - COMBI,"Protectie electrica si comutatie > Întreruptoare automate cu protecţie diferenţială - COMBI > Întreruptoare combinate, seria BOLF, 1pol+N, 2UH, 6kA, tip AC","Întreruptoare combinate, seria BOLF, 1pol+N, 2UH, 6kA, tip AC",intreruptoare-combinate-seria-bolf-1poln-2uh-6ka-tip-ac,,default,,,0,18
323,120,intreruptoare-automate-cu-protectie-diferentiala-combi,Protectie electrica si comutatie > Întreruptoare automate cu protecţie diferenţială - COMBI,"Protectie electrica si comutatie > Întreruptoare automate cu protecţie diferenţială - COMBI > Întreruptoare combinate, seria BOLF, 1pol+N, 2UH, 10kA, tip A","Întreruptoare combinate, seria BOLF, 1pol+N, 2UH, 10kA, tip A",intreruptoare-combinate-seria-bolf-1poln-2uh-10ka-tip-a,,default,,,0,21
1475,120,intreruptoare-automate-cu-protectie-diferentiala-combi,Protectie electrica si comutatie > Întreruptoare automate cu protecţie diferenţială - COMBI,"Protectie electrica si comutatie > Întreruptoare automate cu protecţie diferenţială - COMBI > Întreruptoare combinate, seria BOLF, 1pol+N, 2UH, 10kA, tip A, model G","Întreruptoare combinate, seria BOLF, 1pol+N, 2UH, 10kA, tip A, model G",intreruptoare-combinate-seria-bolf-1poln-2uh-10ka-tip-a-model-g,,default,,,0,9
521,120,intreruptoare-automate-cu-protectie-diferentiala-combi,Protectie electrica si comutatie > Întreruptoare automate cu protecţie diferenţială - COMBI,"Protectie electrica si comutatie > Întreruptoare automate cu protecţie diferenţială - COMBI > Întreruptoare combinate, seria BOLF, 1pol+N, 2UH, 10kA, tip AC","Întreruptoare combinate, seria BOLF, 1pol+N, 2UH, 10kA, tip AC",intreruptoare-combinate-seria-bolf-1poln-2uh-10ka-tip-ac,,default,,,0,22
1460,120,intreruptoare-automate-cu-protectie-diferentiala-combi,Protectie electrica si comutatie > Întreruptoare automate cu protecţie diferenţială - COMBI,"Protectie electrica si comutatie > Întreruptoare automate cu protecţie diferenţială - COMBI > Întreruptoare combinate, seria BOLF, 1pol+N, 2UH, 10kA, tip AC, model G","Întreruptoare combinate, seria BOLF, 1pol+N, 2UH, 10kA, tip AC, model G",intreruptoare-combinate-seria-bolf-1poln-2uh-10ka-tip-ac-model-g,,default,,,0,3
1657,120,intreruptoare-automate-cu-protectie-diferentiala-combi,Protectie electrica si comutatie > Întreruptoare automate cu protecţie diferenţială - COMBI,"Protectie electrica si comutatie > Întreruptoare automate cu protecţie diferenţială - COMBI > Întreruptoare combinate, seria BOLF, 2poli, 2UH, 6kA, tip A","Întreruptoare combinate, seria BOLF, 2poli, 2UH, 6kA, tip A",intreruptoare-combinate-seria-bolf-2poli-2uh-6ka-tip-a,,default,,,0,6
375,120,intreruptoare-automate-cu-protectie-diferentiala-combi,Protectie electrica si comutatie > Întreruptoare automate cu protecţie diferenţială - COMBI,"Protectie electrica si comutatie > Întreruptoare automate cu protecţie diferenţială - COMBI > Întreruptoare combinate, seria BOLF, 2poli, 2UH, 10kA, tip A","Întreruptoare combinate, seria BOLF, 2poli, 2UH, 10kA, tip A",intreruptoare-combinate-seria-bolf-2poli-2uh-10ka-tip-a,,default,,,0,15
546,120,intreruptoare-automate-cu-protectie-diferentiala-combi,Protectie electrica si comutatie > Întreruptoare automate cu protecţie diferenţială - COMBI,"Protectie electrica si comutatie > Întreruptoare automate cu protecţie diferenţială - COMBI > Întreruptoare combinate, seria BOLF, 3poli+N, 4UH, 6kA, tip A","Întreruptoare combinate, seria BOLF, 3poli+N, 4UH, 6kA, tip A",intreruptoare-combinate-seria-bolf-3polin-4uh-6ka-tip-a,,default,,,0,12
731,120,intreruptoare-automate-cu-protectie-diferentiala-combi,Protectie electrica si comutatie > Întreruptoare automate cu protecţie diferenţială - COMBI,"Protectie electrica si comutatie > Întreruptoare automate cu protecţie diferenţială - COMBI > Întreruptoare combinate, seria BOLF, 3poli, 3UH, 10kA, tip A","Întreruptoare combinate, seria BOLF, 3poli, 3UH, 10kA, tip A",intreruptoare-combinate-seria-bolf-3poli-3uh-10ka-tip-a,,default,,,0,13
88,,protectie-electrica-si-comutatie,Protectie electrica si comutatie,Protectie electrica si comutatie > Întreruptoare automate modulare,Întreruptoare automate modulare,intreruptoare-automate-modulare,,default,,,0,878
699,88,intreruptoare-automate-modulare,Protectie electrica si comutatie > Întreruptoare automate modulare,Protectie electrica si comutatie > Întreruptoare automate modulare > Accesorii pentru seria de întreruptoare automate modulare,Accesorii pentru seria de întreruptoare automate modulare,accesorii-pentru-seria-de-intreruptoare-automate-modulare,,default,,,0,11
1774,88,intreruptoare-automate-modulare,Protectie electrica si comutatie > Întreruptoare automate modulare,Protectie electrica si comutatie > Întreruptoare automate modulare > Accesorii pentru întreruptoare automate seria AMPARO,Accesorii pentru întreruptoare automate seria AMPARO,accesorii-pentru-intreruptoare-automate-seria-amparo,,default,,,0,1
412,88,intreruptoare-automate-modulare,Protectie electrica si comutatie > Întreruptoare automate modulare,"Protectie electrica si comutatie > Întreruptoare automate modulare > Întreruptoare automate 4,5kA, seria BS, 1pol+N, 1 UH (1 modul)","Întreruptoare automate 4,5kA, seria BS, 1pol+N, 1 UH (1 modul)",intreruptoare-automate-45ka-seria-bs-1poln-1-uh-1-modul,,default,,,0,11
865,88,intreruptoare-automate-modulare,Protectie electrica si comutatie > Întreruptoare automate modulare,"Protectie electrica si comutatie > Întreruptoare automate modulare > Întreruptoare automate de curent continuu, seria BMS0-DC","Întreruptoare automate de curent continuu, seria BMS0-DC",intreruptoare-automate-de-curent-continuu-seria-bms0-dc,,default,,,0,24
452,88,intreruptoare-automate-modulare,Protectie electrica si comutatie > Întreruptoare automate modulare,Protectie electrica si comutatie > Întreruptoare automate modulare > Întreruptoare automate de curent continuu seria BMS0 pentru Orientul Mijlociu (Middle East),Întreruptoare automate de curent continuu seria BMS0 pentru Orientul Mijlociu (Middle East),intreruptoare-automate-de-curent-continuu-seria-bms0-pentru-orientul-mijlociu-middle-east,,default,,,0,39
378,88,intreruptoare-automate-modulare,Protectie electrica si comutatie > Întreruptoare automate modulare,Protectie electrica si comutatie > Întreruptoare automate modulare > Întreruptoare automate de mare curent seria BR,Întreruptoare automate de mare curent seria BR,intreruptoare-automate-de-mare-curent-seria-br,,default,,,0,41
738,88,intreruptoare-automate-modulare,Protectie electrica si comutatie > Întreruptoare automate modulare,Protectie electrica si comutatie > Întreruptoare automate modulare > Întreruptoare automate de mare curent seria BR 10kA Export,Întreruptoare automate de mare curent seria BR 10kA Export,intreruptoare-automate-de-mare-curent-seria-br-10ka-export,,default,,,0,10
1527,88,intreruptoare-automate-modulare,Protectie electrica si comutatie > Întreruptoare automate modulare,Protectie electrica si comutatie > Întreruptoare automate modulare > Întreruptoare automate de mare curent seria BR pentru Steiermark,Întreruptoare automate de mare curent seria BR pentru Steiermark,intreruptoare-automate-de-mare-curent-seria-br-pentru-steiermark,,default,,,0,8
620,88,intreruptoare-automate-modulare,Protectie electrica si comutatie > Întreruptoare automate modulare,"Protectie electrica si comutatie > Întreruptoare automate modulare > Întreruptoare automate seria AMPARO - 1pol+N, 1UH (1 modul), 4,5kA","Întreruptoare automate seria AMPARO - 1pol+N, 1UH (1 modul), 4,5kA",intreruptoare-automate-seria-amparo-1poln-1uh-1-modul-45ka,,default,,,0,12
1366,88,intreruptoare-automate-modulare,Protectie electrica si comutatie > Întreruptoare automate modulare,"Protectie electrica si comutatie > Întreruptoare automate modulare > Întreruptoare automate seria AMPARO - 1pol+N, 1UH (1 modul), 6kA","Întreruptoare automate seria AMPARO - 1pol+N, 1UH (1 modul), 6kA",intreruptoare-automate-seria-amparo-1poln-1uh-1-modul-6ka,,default,,,0,16
152,88,intreruptoare-automate-modulare,Protectie electrica si comutatie > Întreruptoare automate modulare,Protectie electrica si comutatie > Întreruptoare automate modulare > Întreruptoare automate seria AMPARO - 6kA,Întreruptoare automate seria AMPARO - 6kA,intreruptoare-automate-seria-amparo-6ka,,default,,,0,109
89,88,intreruptoare-automate-modulare,Protectie electrica si comutatie > Întreruptoare automate modulare,Protectie electrica si comutatie > Întreruptoare automate modulare > Întreruptoare automate seria AMPARO 10kA,Întreruptoare automate seria AMPARO 10kA,intreruptoare-automate-seria-amparo-10ka,,default,,,0,118
1463,88,intreruptoare-automate-modulare,Protectie electrica si comutatie > Întreruptoare automate modulare,Protectie electrica si comutatie > Întreruptoare automate modulare > Întreruptoare automate seria BMS0 în conformitate cu norma EN60947-2,Întreruptoare automate seria BMS0 în conformitate cu norma EN60947-2,intreruptoare-automate-seria-bms0-in-conformitate-cu-norma-en60947-2,,default,,,0,6
200,88,intreruptoare-automate-modulare,Protectie electrica si comutatie > Întreruptoare automate modulare,"Protectie electrica si comutatie > Întreruptoare automate modulare > Întreruptoare automate seria BMS0, 10kA","Întreruptoare automate seria BMS0, 10kA",intreruptoare-automate-seria-bms0-10ka,,default,,,0,166
2065,88,intreruptoare-automate-modulare,Protectie electrica si comutatie > Întreruptoare automate modulare,"Protectie electrica si comutatie > Întreruptoare automate modulare > Întreruptoare automate seria BMS0-H, pentru circuite de comandă în AC","Întreruptoare automate seria BMS0-H, pentru circuite de comandă în AC",intreruptoare-automate-seria-bms0-h-pentru-circuite-de-comanda-in-ac,,default,,,0,1
227,88,intreruptoare-automate-modulare,Protectie electrica si comutatie > Întreruptoare automate modulare,"Protectie electrica si comutatie > Întreruptoare automate modulare > Întreruptoare automate seria BMS0-ME, 10kA - pentru Orientul Mijlociu (Middle East)","Întreruptoare automate seria BMS0-ME, 10kA - pentru Orientul Mijlociu (Middle East)",intreruptoare-automate-seria-bms0-me-10ka-pentru-orientul-mijlociu-middle-east,,default,,,0,107
335,88,intreruptoare-automate-modulare,Protectie electrica si comutatie > Întreruptoare automate modulare,"Protectie electrica si comutatie > Întreruptoare automate modulare > Întreruptoare automate seria BMS4 - 4,5kA","Întreruptoare automate seria BMS4 - 4,5kA",intreruptoare-automate-seria-bms4-45ka,,default,,,0,59
238,88,intreruptoare-automate-modulare,Protectie electrica si comutatie > Întreruptoare automate modulare,Protectie electrica si comutatie > Întreruptoare automate modulare > Întreruptoare automate seria BMS6 - 6kA,Întreruptoare automate seria BMS6 - 6kA,intreruptoare-automate-seria-bms6-6ka,,default,,,0,126
